game_id,game_name,released,tba,age rating,genre,subgenre,owned,numero_plataformas,rating_top,ratings_count,added,metacritic,suggestions_count,numero_stores
370239,Infernax,2022-02-14,False,Mature,Indie,"Adventure, Action, RPG",130.0,6,4,44,223,83.0,202,1
712671,DYNASTY WARRIORS 9 Empires,2022-02-15,False,Mature,Strategy,"Action, Simulation",41.0,6,0,4,62,0.0,437,1
795349,Apex Legends – Defiance Pack,2022-02-17,False,Mature,Shooter,no,1.0,6,0,1,1,0.0,0,1
647549,The King of Fighters XV,2022-02-17,False,Teen,Action,Fighting,154.0,4,4,20,210,0.0,240,3
452642,Horizon Forbidden West,2022-02-18,False,Teen,Adventure,"Action, RPG",1075.0,3,5,383,2534,86.0,496,2
662312,Destiny 2: The Witch Queen,2022-02-23,False,Teen,Shooter,Action,12.0,5,4,17,54,0.0,466,4
59765,Martha is Dead,2022-02-24,False,Mature,Adventure,no,153.0,4,4,45,332,67.0,313,4
326243,Elden Ring,2022-02-25,False,Mature,Action,RPG,4297.0,5,5,1198,7146,95.0,578,3
638655,GRID Legends,2022-02-25,False,Everyone 10+,Racing,"Action, Sports",412.0,5,4,52,565,0.0,285,3
619806,FAR: Changing Tides,2022-03-01,False,Mature,Indie,"Adventure, Action",402.0,6,4,107,698,0.0,378,2
622489,ELEX II,2022-03-01,False,Mature,Action,RPG,269.0,5,4,52,457,0.0,575,4
462677,Shadow Warrior 3,2022-03-01,False,Mature,Shooter,"Adventure, Action",317.0,5,4,128,773,70.0,611,3
678695,Beholder 3,2022-03-03,False,Mature,Puzzle,no,151.0,7,3,42,251,0.0,262,5
745755,Gunborg: Dark Matters,2022-03-03,False,Mature,Platformer,"Indie, Action",1.0,6,0,1,7,0.0,286,4
615478,A Musical Story,2022-03-03,False,Mature,Casual,"Indie, Adventure",67.0,10,1,13,94,0.0,130,6
58799,Babylon's Fall,2022-03-03,False,Teen,Action,RPG,78.0,3,1,12,144,44.0,647,2
724096,What Lies in the Multiverse,2022-03-04,False,Mature,Casual,"Indie, Platformer, Adventure",77.0,6,0,3,91,0.0,271,5
452633,Gran Turismo 7,2022-03-04,False,Mature,Racing,no,351.0,2,4,57,583,84.0,499,1
752182,WWE 2K22,2022-03-08,False,Teen,Simulation,Sports,261.0,5,4,37,330,0.0,448,1
795315,Dead by Daylight - Sadako Rising,2022-03-08,False,Mature,Action,no,472.0,6,0,0,0,0.0,449,2
752097,Ghostwire: Tokyo - Prelude,2022-03-08,False,Teen,Casual,Adventure,252.0,3,3,10,293,0.0,316,2
349174,Will You Snail?,2022-03-09,False,Everyone 10+,Platformer,"Indie, Action",39.0,6,0,1,48,82.0,223,4
850703,Quick Mafs,2022-03-09,False,Mature,Casual,no,472.0,2,0,1,2,0.0,8,0
799247,Assassin's Creed Valhalla - Dawn Of Ragnarok,2022-03-10,False,Mature,Adventure,"Action, RPG",3.0,5,4,9,25,0.0,137,0
586043,Aztech: Forgotten Gods,2022-03-10,False,Teen,Platformer,Action,7.0,6,4,5,21,0.0,300,4
455580,Anno: Mutationem,2022-03-16,False,Mature,Indie,"Adventure, Action, RPG",182.0,3,4,35,366,73.0,476,1
29236,Tunic,2022-03-16,False,Everyone,Indie,"Adventure, Action",1485.0,7,5,317,2441,86.0,284,4
366843,Syberia: The World Before,2022-03-18,False,Teen,Adventure,no,73.0,3,4,56,388,80.0,410,4
619344,Stranger of Paradise: Final Fantasy Origin,2022-03-18,False,Mature,Adventure,"Action, RPG",93.0,5,4,42,251,0.0,1005,3
751899,Returnal: Ascension,2022-03-22,False,Mature,Shooter,no,472.0,1,0,1,0,0.0,0,0
326248,Ghostwire: Tokyo,2022-03-24,False,Rating Pending,Action,no,807.0,3,4,279,1903,78.0,495,4
757673,Relayer,2022-03-24,False,Mature,Strategy,RPG,18.0,2,0,0,20,0.0,0,1
678592,A Memoir Blue,2022-03-24,False,Teen,Casual,"Indie, Adventure",229.0,6,4,72,378,0.0,259,3
614962,Tiny Tina's Wonderlands,2022-03-25,False,Teen,Shooter,"Adventure, Action, RPG",662.0,5,4,103,1069,0.0,617,4
932624,Lost Judgment: The Kaito Files,2022-03-28,False,Adults Only,Adventure,"Action, Fighting",472.0,5,0,1,3,0.0,0,0
963591,Fortnite Zero Build: No-Build Battle Royale,2022-03-29,False,Mature,Shooter,Action,2.0,7,0,0,6,0.0,145,1
375198,Agent Intercept,2022-03-30,False,Mature,Racing,Action,22.0,7,4,7,36,75.0,154,1
633390,Moss: Book II,2022-03-31,False,Everyone 10+,Adventure,Action,34.0,3,4,6,53,0.0,396,1
398409,Weird West,2022-03-31,False,Mature,Adventure,"Action, RPG, Simulation, Indie",784.0,5,4,159,1304,77.0,376,4
736279,MLB The Show 22,2022-04-01,False,Everyone,Sports,no,2.0,5,0,1,6,0.0,37,1
326239,Lego Star Wars: The Skywalker Saga,2022-04-05,False,Everyone 10+,Platformer,"Adventure, Action",1300.0,6,4,189,1918,80.0,330,2
764954,Godfall Ultimate Edition,2022-04-07,False,Mature,Adventure,Action,93.0,5,4,8,113,0.0,703,2
764955,Kombinera,2022-04-07,False,Everyone 10+,Action,Puzzle,12.0,9,0,0,26,0.0,118,3
566464,Astral Ascent,2022-04-12,False,Mature,Indie,"Platformer, Adventure, Action",41.0,4,4,5,93,0.0,134,4
516127,Winter Ember,2022-04-19,False,Adults Only,Strategy,"Adventure, Action",22.0,5,1,14,57,58.0,585,2
772616,Ember Knights,2022-04-20,False,Mature,Adventure,"Action, RPG",56.0,4,4,12,76,0.0,478,2
378579,Teardown,2022-04-21,False,Mature,Strategy,"Indie, Action, Simulation",869.0,2,4,201,1325,80.0,246,1
772649,MotoGP 22,2022-04-21,False,Everyone,Racing,"Simulation, Sports",33.0,6,0,3,41,0.0,340,1
777316,DEADCRAFT,2022-04-21,False,Mature,Action,Simulation,14.0,6,0,2,22,0.0,462,1
505782,King Arthur: Knight's Tale,2022-04-26,False,Mature,Strategy,RPG,178.0,3,4,23,305,76.0,421,1
274758,The Stanley Parable: Ultra Deluxe,2022-04-27,False,Mature,Casual,"Indie, Adventure",1034.0,8,5,297,1783,90.0,38,1
651271,Wildcat Gun Machine,2022-05-04,False,Mature,Indie,Action,53.0,6,3,6,113,0.0,408,4
616679,Trek to Yomi,2022-05-05,False,Mature,Platformer,"Adventure, Action",784.0,5,3,168,1196,0.0,439,3
614966,Salt and Sacrifice,2022-05-10,False,Mature,Platformer,"Action, RPG",44.0,4,3,20,137,0.0,210,3
650667,Eiyuden Chronicle: Rising,2022-05-10,False,Mature,Adventure,"Action, RPG, Strategy, Indie",259.0,6,4,26,352,0.0,598,4
303579,Soundfall,2022-05-11,False,Everyone 10+,Adventure,Action,92.0,5,4,9,136,69.0,311,2
350719,Flippin Kaktus,2022-05-12,False,Mature,Indie,"Adventure, Action",1.0,6,0,0,5,0.0,287,1
783874,The Centennial Case: A Shijima Story,2022-05-12,False,Teen,Adventure,no,18.0,4,0,2,27,0.0,391,1
532167,Evil Dead: The Game,2022-05-13,False,Mature,Action,no,115.0,6,4,30,274,73.0,224,3
462685,Vampire: The Masquerade – Swansong,2022-05-19,False,Adults Only,Adventure,RPG,44.0,6,4,46,219,64.0,241,4
795348,Apex Legends – Saviors Pack,2022-05-19,False,Mature,Shooter,no,1.0,6,0,1,1,0.0,0,1
60527,Dolmen,2022-05-20,False,Teen,Indie,"Adventure, Action, RPG",66.0,5,3,8,89,57.0,445,1
707256,Sniper Elite 5,2022-05-25,False,Rating Pending,Shooter,"Adventure, Action",805.0,5,4,95,1131,0.0,646,2
327216,Roller Champions,2022-05-25,False,Mature,Racing,"Action, Sports",277.0,5,3,29,338,0.0,458,4
570172,My Time at Sandrock,2022-05-26,False,Mature,Adventure,"RPG, Casual, Simulation, Indie",186.0,6,5,21,261,0.0,416,6
580700,Arcade Spirits: The New Challengers,2022-05-27,False,Mature,Indie,Adventure,11.0,8,0,1,15,0.0,207,2
776261,Kao the Kangaroo (2022),2022-05-27,False,Everyone 10+,Platformer,Action,26.0,6,4,17,100,0.0,328,4
650620,Silt,2022-06-01,False,Mature,Indie,Adventure,64.0,6,3,8,126,0.0,152,4
795523,Zeus Quest - The Rebirth of Earth,2022-06-02,False,Mature,Indie,"Strategy, Adventure, Action",2.0,7,0,0,2,69.0,425,1
923021,We Love Katamari + Royal Reverie,2022-06-02,False,Mature,Arcade,no,472.0,6,0,1,5,0.0,175,0
721077,Souldiers,2022-06-02,False,Mature,Platformer,"Adventure, Action",131.0,6,3,14,211,0.0,198,4
797905,Super Perils of Baking,2022-06-03,False,Mature,Casual,"Indie, Action",3.0,5,0,0,3,76.0,160,2
754888,The Quarry,2022-06-09,False,Mature,Adventure,Action,889.0,5,4,278,1624,0.0,238,2
62883,The Hand of Merlin,2022-06-14,False,Mature,Strategy,"Indie, RPG",69.0,6,0,3,95,0.0,366,4
975834,OlliOlli World: VOID Riders,2022-06-15,False,Mature,Indie,"Action, Sports",472.0,6,0,0,1,0.0,50,0
791640,Oxide Room 104,2022-06-15,False,Mature,Indie,"Adventure, Action",21.0,4,4,6,33,0.0,406,2
791639,Redout 2,2022-06-16,False,Mature,Racing,"Action, Sports",63.0,6,3,5,107,0.0,331,2
804786,Final Vendetta,2022-06-16,False,Mature,Indie,Action,104.0,8,4,7,123,0.0,276,2
558980,Neon White,2022-06-16,False,Teen,Indie,"Shooter, Adventure, Action",708.0,4,5,202,1251,88.0,253,2
570074,Teenage Mutant Ninja Turtles: Shredder's Revenge,2022-06-16,False,Everyone 10+,Adventure,"Action, Fighting, Casual, Arcade, Indie",1746.0,9,4,400,2562,86.0,284,3
772537,Sonic Origins,2022-06-23,False,Everyone,Casual,"Platformer, Adventure, Action",96.0,6,4,10,143,0.0,258,3
902898,Air Twister,2022-06-24,False,Everyone 10+,Shooter,Action,1.0,6,0,1,4,0.0,197,4
799244,Outriders Worldslayer,2022-06-28,False,Mature,Shooter,"Action, RPG",7.0,5,4,5,23,0.0,291,2
669216,Monster Hunter Rise: Sunbreak,2022-06-30,False,Mature,Action,RPG,11.0,6,5,13,46,0.0,429,0
776260,F1 22,2022-06-30,False,Everyone,Racing,Sports,273.0,5,4,37,336,0.0,248,3
813655,Matchpoint - Tennis Championships,2022-07-07,False,Mature,Simulation,Sports,225.0,6,3,16,247,0.0,305,2
736276,KLONOA Phantasy Reverie Series,2022-07-07,False,Mature,Casual,"Platformer, Adventure, Action",92.0,6,5,10,136,0.0,188,2
663740,MADiSON,2022-07-08,False,Mature,Indie,"Adventure, Action, Simulation",71.0,6,4,25,169,0.0,135,2
810296,Time on Frog Island,2022-07-12,False,Mature,Indie,"Adventure, Puzzle",43.0,6,0,3,63,0.0,374,2
795370,Escape Academy,2022-07-13,False,Mature,Adventure,Puzzle,346.0,5,4,53,504,0.0,326,3
581104,PowerWash Simulator,2022-07-14,False,Mature,Casual,"Indie, Simulation",1199.0,4,4,135,1442,0.0,373,2
686816,Endling - Extinction is Forever,2022-07-19,False,Teen,Indie,"Adventure, Simulation",106.0,8,4,33,248,0.0,600,7
452638,Stray,2022-07-19,False,Everyone 10+,Adventure,"Action, Puzzle, Indie, Platformer",2456.0,6,4,1032,5058,82.0,138,4
373521,Hell Pie,2022-07-21,False,Mature,Adventure,Action,103.0,6,4,7,148,68.0,550,2
812169,SENSEs: Midnight,2022-07-22,False,Teen,Adventure,no,472.0,7,0,0,0,0.0,371,4
736263,Live A Live Remaster,2022-07-22,False,Rating Pending,RPG,no,15.0,4,4,8,95,0.0,236,3
791638,MultiVersus,2022-07-26,False,Mature,Action,Fighting,2812.0,5,3,166,3132,0.0,382,2
916467,Salamander County Public Television,2022-07-29,False,Mature,Action,"Puzzle, Casual, Simulation, Indie",6.0,5,0,1,8,0.0,101,1
614967,Two Point Campus,2022-08-09,False,Teen,Strategy,"Indie, Simulation",546.0,8,4,39,689,0.0,153,4
650605,Cult of the Lamb,2022-08-11,False,Mature,Indie,"Strategy, Adventure, Action",1105.0,7,4,340,1968,0.0,213,2
637473,Arcade Paradise,2022-08-11,False,Mature,Indie,"Adventure, Simulation",195.0,6,3,14,255,0.0,294,3
797882,Rollerdrome,2022-08-16,False,Mature,Shooter,"Indie, Action, Sports",337.0,3,4,48,483,0.0,227,1
799262,Madden NFL 23,2022-08-16,False,Everyone,Simulation,Sports,32.0,5,0,3,40,0.0,196,2
772682,Way of the Hunter,2022-08-16,False,Teen,Shooter,"Adventure, Simulation, Sports",43.0,3,4,10,61,0.0,203,3
836456,We Are OFK,2022-08-18,False,Mature,Indie,Adventure,17.0,5,0,4,42,0.0,285,4
578182,Thymesia,2022-08-18,False,Mature,Action,no,155.0,4,3,54,328,0.0,534,4
782343,Cursed to Golf,2022-08-18,False,Mature,Indie,"Adventure, Action, Sports",82.0,6,3,12,146,0.0,343,3
828467,Slaycation Paradise,2022-08-18,False,Mature,Shooter,"Indie, Action",17.0,6,0,0,20,0.0,591,2
650607,Saints Row (2022),2022-08-23,False,Mature,Adventure,Action,71.0,5,1,94,413,0.0,430,3
840855,I Was a Teenage Exocolonist,2022-08-24,False,Mature,Card,"Indie, RPG, Simulation",55.0,6,5,19,113,0.0,435,4
736277,SD GUNDAM BATTLE ALLIANCE,2022-08-25,False,Teen,Action,"RPG, Fighting",20.0,6,0,3,31,0.0,113,2
743389,Soul Hackers 2,2022-08-26,False,Mature,RPG,no,136.0,5,4,19,250,0.0,534,1
840854,PAC-MAN WORLD Re-PAC,2022-08-26,False,Everyone,Racing,"Adventure, Action",47.0,6,4,6,62,0.0,410,1
619533,Tinykin,2022-08-29,False,Mature,Indie,"Adventure, Action",365.0,6,4,77,538,0.0,203,2
815120,Teenage Mutant Ninja Turtles: The Cowabunga Collection,2022-08-30,False,Teen,Arcade,"Adventure, Action",86.0,6,4,12,126,0.0,230,2
844359,F1 Manager 2022,2022-08-30,False,Everyone,Racing,"Strategy, Simulation",138.0,5,4,20,163,0.0,385,3
674190,Destroy All Humans! 2 - Reprobed,2022-08-30,False,Mature,Adventure,Action,137.0,4,4,19,252,0.0,561,4
816342,Desperate: Vladivostok,2022-08-31,False,Mature,Shooter,"Adventure, Action, Fighting, Sports",2.0,2,0,0,4,0.0,209,1
375284,Scathe,2022-08-31,False,Mature,Action,no,25.0,5,1,6,50,61.0,446,1
844372,Chenso Club,2022-09-01,False,Mature,Action,"Casual, Arcade, Indie, Platformer",164.0,6,3,6,188,0.0,268,1
753932,JoJo's Bizarre Adventure: All-Star Battle R,2022-09-02,False,Mature,Action,Fighting,121.0,6,4,20,186,0.0,469,3
304183,Lego Brawls,2022-09-02,False,Everyone 10+,Casual,"Action, Fighting",26.0,7,0,2,34,56.0,402,2
799265,The Last of Us Part I,2022-09-02,False,Mature,Shooter,"Adventure, Action",359.0,2,5,313,1283,0.0,567,3
844364,Kaichu - The Kaiju Dating Sim,2022-09-02,False,Mature,Indie,"Adventure, RPG, Simulation",1.0,8,0,1,6,0.0,196,4
616683,Rocksmith+,2022-09-06,False,Mature,Casual,Simulation,16.0,6,0,2,26,0.0,323,1
844362,Circus Electrique,2022-09-06,False,Mature,Strategy,"Indie, RPG",33.0,6,4,6,93,0.0,425,3
815118,The Tomorrow Children: Phoenix Edition,2022-09-06,False,Mature,Massively Multiplayer,Action,1.0,2,0,0,3,62.0,287,0
759893,JUSTICE SUCKS,2022-09-08,False,Mature,Action,no,3.0,6,0,2,6,78.0,306,1
462688,Steelrising,2022-09-08,False,Teen,Adventure,"Action, RPG",232.0,3,3,79,518,71.0,359,5
484654,Broken Pieces,2022-09-08,False,Mature,Indie,"Adventure, Action",49.0,5,3,5,78,64.0,482,3
846505,NBA 2K23,2022-09-09,False,Mature,Simulation,Sports,193.0,6,4,21,242,0.0,269,1
719571,Isonzo,2022-09-13,False,Mature,Shooter,"Action, Strategy, Simulation, Indie, Massively Multiplayer",57.0,6,3,10,87,0.0,566,1
454544,Metal: Hellsinger,2022-09-15,False,Mature,Shooter,"Adventure, Action",935.0,5,4,167,1394,79.0,275,1
850700,Trinity Trigger,2022-09-15,False,Everyone 10+,Action,RPG,8.0,4,0,0,17,0.0,116,2
850817,SBK 22,2022-09-15,False,Everyone,Racing,"Simulation, Sports",3.0,5,0,0,3,0.0,346,1
376110,Wayward Strand,2022-09-15,False,Mature,Indie,"Adventure, RPG, Simulation",18.0,6,0,0,43,79.0,156,1
762618,Return to Monkey Island,2022-09-19,False,Teen,Casual,"Adventure, Puzzle",335.0,8,4,62,569,0.0,176,4
619867,Soulstice,2022-09-19,False,Mature,Adventure,Action,179.0,3,3,27,345,0.0,410,2
650623,Squadron 51,2022-09-21,False,Mature,Indie,"Shooter, Arcade, Action",472.0,4,0,1,3,0.0,170,1
732437,Potion Permit,2022-09-22,False,Mature,Casual,"Adventure, Action, RPG",103.0,6,3,13,179,0.0,326,2
751901,The DioField Chronicle,2022-09-22,False,Teen,Strategy,RPG,39.0,6,0,1,93,0.0,392,3
854739,Session: Skate Sim,2022-09-22,False,Teen,Simulation,no,5.0,5,0,4,17,0.0,0,0
268363,Prodeus,2022-09-23,False,Mature,Indie,"Adventure, Action",529.0,8,4,105,829,80.0,490,4
391397,Grounded,2022-09-27,False,Teen,Indie,Adventure,1280.0,4,4,270,1892,82.0,273,2
978041,World of Outlaws: Dirt Racing,2022-09-27,False,Everyone 10+,Racing,Simulation,472.0,5,0,1,1,0.0,203,3
823549,FIFA 23,2022-09-27,False,Everyone,Simulation,Sports,32.0,6,4,65,154,0.0,306,4
816326,Moonscars,2022-09-27,False,Mature,Adventure,"Action, Fighting, Indie, Platformer",184.0,6,4,27,314,0.0,459,3
692538,Deathverse: Let It Die,2022-09-28,False,Teen,Action,no,158.0,3,3,6,170,0.0,648,1
751914,Valkyrie Elysium,2022-09-29,False,Teen,Action,RPG,73.0,4,4,17,162,0.0,687,2
862984,Overwatch 2 - Starter Pack: Season One,2022-10-04,False,Teen,Shooter,Action,3.0,6,0,3,3,0.0,0,1
862968,Overwatch 2: Watchpoint Pack,2022-10-04,False,Teen,Shooter,Action,3.0,6,0,1,3,0.0,0,0
388308,Overwatch 2,2022-10-04,False,Teen,Shooter,"Massively Multiplayer, Action",1354.0,6,3,314,1940,78.0,511,3
857633,Dakar Desert Rally,2022-10-04,False,Everyone,Racing,no,42.0,5,3,11,113,0.0,373,3
804850,Asterigos: Curse of the Stars,2022-10-11,False,Mature,Adventure,"Action, RPG",125.0,5,4,25,251,0.0,668,3
865079,PGA TOUR 2K23,2022-10-11,False,Everyone,Simulation,Sports,54.0,5,0,4,62,0.0,399,1
840782,Stranded: Alien Dawn,2022-10-12,False,Mature,Strategy,Simulation,46.0,5,0,4,82,0.0,454,2
833436,LEGO Bricktales,2022-10-12,False,Everyone 10+,Casual,"Adventure, Simulation, Puzzle",83.0,8,3,14,149,0.0,344,5
857616,DRAGON BALL: THE BREAKERS,2022-10-13,False,Teen,Casual,"Adventure, Action",34.0,6,0,4,48,0.0,541,2
614971,The Last Oricru,2022-10-13,False,Mature,Adventure,"Action, RPG",13.0,3,3,10,37,0.0,412,1
857615,NHL 23,2022-10-14,False,Everyone 10+,Sports,no,1.0,4,0,3,8,0.0,222,1
428685,Trifox,2022-10-14,False,Everyone 10+,Indie,"Shooter, Adventure, Action",33.0,6,0,1,41,78.0,297,5
857619,Nickelodeon Kart Racers 3: Slime Speedway,2022-10-14,False,Mature,Racing,no,23.0,6,0,2,30,0.0,397,2
616697,A Plague Tale: Requiem,2022-10-17,False,Mature,Adventure,Action,938.0,6,5,371,2170,0.0,306,3
758458,Ghostbusters: Spirits Unleashed,2022-10-18,False,Mature,Action,no,29.0,5,4,5,54,0.0,510,0
616750,"Warhammer 40,000: Shootas, Blood & Teef",2022-10-20,False,Mature,Adventure,Action,50.0,7,4,16,95,0.0,694,3
836447,New Tales from the Borderlands,2022-10-21,False,Mature,Adventure,no,104.0,6,1,11,190,0.0,488,5
481908,Gotham Knights,2022-10-21,False,Rating Pending,Adventure,"Action, RPG",404.0,3,3,112,856,66.0,577,2
10069,Mount & Blade II: Bannerlord,2022-10-25,False,Mature,Strategy,"Action, RPG, Simulation",1070.0,5,5,265,1789,78.0,393,3
791636,Call of Duty: Modern Warfare II,2022-10-27,False,Adults Only,Shooter,Action,724.0,5,4,162,1223,0.0,535,2
866399,Resident Evil Village - Winters’ Expansion,2022-10-27,False,Mature,Action,no,3.0,5,4,5,8,0.0,610,2
795375,Saturnalia,2022-10-27,False,Mature,Adventure,no,37.0,7,0,4,101,0.0,447,2
871283,STAR OCEAN THE DIVINE FORCE,2022-10-27,False,Teen,Action,RPG,47.0,3,4,5,54,0.0,394,1
854347,Star Ocean: The Divine Force,2022-10-27,False,Mature,RPG,no,6.0,5,4,5,41,0.0,77,1
857780,Arkanoid: Eternal Battle,2022-10-27,False,Mature,Indie,"Massively Multiplayer, Action",26.0,4,0,1,32,0.0,261,3
857617,Charon's Staircase,2022-10-27,False,Mature,Indie,Adventure,6.0,5,0,2,11,0.0,326,2
802434,Resident Evil Village - Shadows of Rose,2022-10-28,False,Mature,Action,no,25.0,5,4,63,157,0.0,348,0
545033,Resident Evil Re:Verse,2022-10-28,False,Adults Only,Shooter,Action,1428.0,5,1,55,1539,0.0,453,1
836798,The Entropy Centre,2022-11-02,False,Mature,Adventure,Puzzle,152.0,5,4,48,297,0.0,143,2
614970,The Chant,2022-11-02,False,Mature,Adventure,Action,47.0,3,4,25,119,0.0,323,2
975833,OlliOlli World: Finding the Flowzone,2022-11-02,False,Mature,Indie,"Action, Sports",472.0,6,0,0,1,0.0,67,1
874088,Horse Tales: Emerald Valley Ranch,2022-11-03,False,Mature,Adventure,"Action, Simulation",6.0,4,0,1,9,0.0,326,1
795313,WRC Generations,2022-11-03,False,Mature,Racing,no,3.0,6,4,6,13,0.0,310,1
872266,Football Manager 2023,2022-11-07,False,Mature,Simulation,Sports,148.0,7,4,27,212,0.0,63,3
704789,Sonic Frontiers,2022-11-08,False,Everyone 10+,Platformer,"Adventure, Action",272.0,6,4,45,506,0.0,292,3
494384,God of War: Ragnarök,2022-11-09,False,Mature,Action,no,277.0,2,5,482,1780,0.0,515,1
977213,Jurassic World Aftermath Collection,2022-11-10,False,Teen,Adventure,no,1.0,3,0,0,2,0.0,187,2
874102,Garfield Lasagna Party,2022-11-10,False,Mature,Adventure,Action,11.0,7,0,0,13,0.0,327,1
968128,Quadratank,2022-11-11,False,Everyone 10+,Arcade,no,472.0,3,0,0,0,0.0,42,0
852720,Tactics Ogre: Reborn,2022-11-11,False,Teen,Strategy,"Adventure, RPG, Simulation",76.0,4,4,8,146,0.0,193,3
968275,Neo Breakout,2022-11-11,False,Mature,Arcade,no,472.0,3,0,0,0,0.0,0,0
801567,Pentiment,2022-11-14,False,Mature,Casual,Adventure,464.0,6,5,106,842,0.0,427,1
332787,Somerville,2022-11-15,False,Mature,Adventure,Action,326.0,5,3,95,674,70.0,108,1
847743,Monochrome Mobius: Rights and Wrongs Forgotten,2022-11-16,False,Mature,RPG,no,8.0,3,0,0,14,0.0,68,1
872778,Call of Duty: Warzone 2.0,2022-11-16,False,Mature,Shooter,Action,32.0,5,3,65,178,0.0,292,2
682502,The Dark Pictures Anthology: The Devil In Me,2022-11-17,False,Adults Only,Adventure,Action,136.0,5,3,132,476,0.0,461,3
799273,Goat Simulator 3,2022-11-17,False,Teen,Casual,"Adventure, Action, Simulation",21.0,4,4,23,90,0.0,494,3
683248,The Dark Pictures Anthology: Season One,2022-11-18,False,Mature,Adventure,no,3.0,5,0,2,12,0.0,515,3
530497,Evil West,2022-11-21,False,Adults Only,Adventure,"Action, RPG",223.0,5,4,116,663,74.0,378,2
419293,Gungrave: G.O.R.E.,2022-11-22,False,Mature,Adventure,Action,261.0,6,3,32,353,57.0,628,4
871146,Just Dance 2023 Edition,2022-11-22,False,Mature,Casual,"Family, Sports",14.0,3,4,5,24,0.0,163,2
861281,Ship of Fools,2022-11-22,False,Mature,Indie,Action,74.0,2,4,18,129,0.0,400,1
864914,The Knight Witch,2022-11-29,False,Mature,Indie,"Platformer, Adventure, Action",48.0,6,0,4,85,0.0,285,2
861287,Need for Speed Unbound,2022-11-29,False,Teen,Racing,Arcade,527.0,3,4,108,855,0.0,226,2
529698,The Callisto Protocol,2022-12-01,False,Mature,Adventure,Action,574.0,5,4,183,1282,69.0,527,2
797881,The Walking Dead: Saints & Sinners Chapter 2 Retribution,2022-12-01,False,Mature,Shooter,Action,4.0,3,0,2,12,0.0,379,1
887670,Pre-purchase Romancing SaGa - Minstrel Song- Remastered,2022-12-01,False,Mature,RPG,no,472.0,4,0,0,0,0.0,162,2
889887,Burnhouse Lane,2022-12-01,False,Mature,Adventure,Action,37.0,6,5,10,68,0.0,263,5
650604,Marvel's Midnight Suns,2022-12-02,False,Teen,Strategy,RPG,422.0,5,4,71,802,0.0,530,3
887674,Far Cry 6: Lost Between Worlds,2022-12-06,False,Mature,Adventure,Action,4.0,5,0,0,10,0.0,65,1
471020,Hello Neighbor 2,2022-12-06,False,Mature,Indie,"Strategy, Adventure, Action",163.0,3,3,17,228,0.0,221,1
415172,Divine Knockout,2022-12-06,False,Mature,Action,Fighting,30.0,5,4,8,84,0.0,516,3
936411,Overwatch 2 - Starter Pack: Season Two,2022-12-06,False,Mature,Shooter,Action,1.0,6,0,3,1,0.0,0,0
891206,Hubris,2022-12-07,False,Mature,Adventure,Action,3.0,2,0,3,8,0.0,578,2
484971,Chained Echoes,2022-12-08,False,Mature,Indie,RPG,274.0,8,5,37,450,89.0,252,3
804751,Crisis Core: Final Fantasy VII Reunion,2022-12-13,False,Teen,Adventure,"Action, RPG",172.0,6,5,55,406,0.0,590,3
801032,High on Life,2022-12-13,False,Mature,Shooter,"Adventure, Action",1279.0,4,4,212,1909,0.0,471,2
833438,River City Girls 2,2022-12-14,False,Everyone 10+,Adventure,"Action, RPG",50.0,5,5,15,126,0.0,220,3
616690,Blacktail,2022-12-15,False,Mature,Adventure,"Action, RPG",116.0,3,4,31,249,0.0,431,2
499269,Untitled Carnivores Game (2022),2022-12-18,False,Mature,Shooter,"Adventure, Action, Sports",472.0,3,0,0,0,0.0,0,0
960256,Valkyrie Profile: Lenneth,2022-12-22,False,Teen,RPG,Simulation,1.0,2,0,0,4,0.0,0,0
350748,Children of Silentown,2023-01-11,False,Mature,Casual,"Indie, Adventure",77.0,6,4,11,149,76.0,257,2
907368,Sailing Era,2023-01-11,False,Mature,Strategy,"Adventure, RPG, Simulation",28.0,4,3,5,44,0.0,292,3
864912,Vengeful Guardian: Moonrider,2023-01-11,False,Teen,Platformer,"Indie, Action",26.0,4,4,5,44,0.0,235,2
846158,Breakers Collection,2023-01-12,False,Mature,Casual,"Action, Fighting",6.0,6,0,0,7,0.0,211,1
761343,One Piece Odyssey,2023-01-13,False,Teen,Action,RPG,59.0,5,4,22,157,0.0,486,4
911483,BLINNK and the Vacuum of Space,2023-01-17,False,Everyone,Casual,"Indie, Adventure, Simulation",472.0,2,0,1,1,0.0,170,2
891202,Monster Hunter: Rise - Complete Edition,2023-01-20,False,Mature,Action,RPG,1.0,5,0,0,2,87.0,67,0
965807,CATAN: Console Edition,2023-01-23,False,Mature,Board Games,no,472.0,3,0,1,2,0.0,40,0
452636,Forspoken,2023-01-24,False,Teen,Adventure,Action,247.0,2,1,131,819,64.0,587,4
914789,Hi-Fi Rush,2023-01-25,False,Teen,Adventure,Action,424.0,3,5,280,1275,0.0,267,1
321272,OddBallers,2023-01-26,False,Mature,Indie,"Action, Sports",6.0,6,0,1,15,72.0,141,2
638654,Dead Space,2023-01-27,False,Mature,Adventure,Action,496.0,3,5,205,1388,0.0,402,3
892220,Valiant Hearts: Coming Home,2023-01-31,False,Teen,Platformer,Adventure,9.0,6,4,13,72,0.0,562,2
